2014-03-31 16:15:28 +0200,5000.0,20480.0,0.0,229.0,110.0,348.2
2014-03-31 16:17:00 +0200,5000.0,20480.0,0.0,229.0,118.0,286.7
2014-03-31 16:18:33 +0200,5000.0,20480.0,0.0,229.0,122.0,245.8
2014-03-31 16:20:09 +0200,5000.0,20480.0,0.0,229.0,116.0,204.8
2014-03-31 16:21:46 +0200,5000.0,20480.0,0.0,229.0,114.0,184.3
2014-03-31 16:24:06 +0200,5000.0,20480.0,0.0,229.0,106.0,225.3
2014-03-31 16:26:26 +0200,5000.0,20480.0,0.0,229.0,114.0,225.3
2014-03-31 16:28:06 +0200,5000.0,20480.0,0.0,229.0,104.0,245.8
2014-03-31 16:29:48 +0200,5000.0,20480.0,0.0,229.0,102.0,163.8
2014-03-31 16:31:18 +0200,5000.0,20480.0,0.0,229.0,106.0,184.3
2014-03-31 16:32:50 +0200,5000.0,20480.0,0.0,229.0,102.0,163.8
2014-03-31 16:34:21 +0200,5000.0,20480.0,0.0,229.0,107.0,245.8
2014-03-31 16:35:59 +0200,5000.0,20480.0,0.0,229.0,111.0,143.4
2014-03-31 16:37:37 +0200,5000.0,20480.0,0.0,229.0,109.0,143.4
2014-03-31 16:39:14 +0200,5000.0,20480.0,0.0,229.0,1502.0,1003.5
2014-03-31 16:40:50 +0200,5000.0,20480.0,0.0,229.0,1298.0,1187.8
2014-03-31 16:42:22 +0200,5000.0,20480.0,0.0,229.0,2274.0,2662.4
2014-03-31 16:43:53 +0200,5000.0,20480.0,0.0,229.0,2897.0,2273.3
2014-03-31 16:45:26 +0200,5000.0,20480.0,0.0,229.0,2576.0,2314.2
2014-03-31 16:46:55 +0200,5000.0,20480.0,0.0,229.0,2565.0,1290.2
2014-03-31 16:48:28 +0200,5000.0,20480.0,0.0,229.0,2053.0,3706.9
2014-03-31 16:50:00 +0200,5000.0,20480.0,0.0,229.0,2036.0,5242.9
2014-03-31 16:51:31 +0200,5000.0,20480.0,0.0,229.0,2896.0,3870.7
2014-03-31 16:53:04 +0200,5000.0,20480.0,0.0,229.0,3458.0,3461.1
2014-03-31 16:54:37 +0200,5000.0,20480.0,0.0,229.0,4495.0,5816.3
2014-03-31 16:56:15 +0200,5000.0,20480.0,0.0,229.0,4172.0,10793.0
2014-03-31 16:57:55 +0200,5000.0,20480.0,0.0,229.0,3928.0,15093.8
2014-03-31 16:59:35 +0200,5000.0,20480.0,0.0,386.0,4826.0,17121.3
2014-03-31 17:01:13 +0200,5000.0,20480.0,0.0,386.0,4603.0,16076.8
2014-03-31 17:02:53 +0200,6000.0,20480.0,0.0,386.0,4114.0,12185.6
2014-03-31 17:04:33 +0200,6000.0,20480.0,0.0,386.0,4430.0,9809.9
2014-03-31 17:06:17 +0200,6000.0,20480.0,0.0,386.0,4239.0,8478.7
2014-03-31 17:07:57 +0200,6000.0,20480.0,0.0,386.0,4904.0,8847.4
2014-03-31 17:09:36 +0200,6000.0,20480.0,0.0,386.0,4966.0,8908.8
2014-03-31 17:11:16 +0200,6000.0,20480.0,0.0,386.0,4699.0,7270.4
2014-03-31 17:12:57 +0200,6000.0,20480.0,0.0,386.0,3201.0,13353.0
2014-03-31 17:14:36 +0200,6000.0,20480.0,2000.0,6661.0,209.0,12677.1
2014-03-31 17:16:18 +0200,6000.0,20480.0,2000.0,6661.0,184.0,11755.5
2014-03-31 17:17:59 +0200,6000.0,20480.0,2000.0,6661.0,209.0,6144.0
2014-03-31 17:19:41 +0200,6000.0,20480.0,2000.0,6671.0,1195.0,6451.2
2014-03-31 17:21:21 +0200,6000.0,20480.0,2000.0,6671.0,1155.0,11653.1
2014-03-31 17:22:58 +0200,6000.0,20480.0,2000.0,6671.0,1186.0,10506.2
2014-03-31 17:24:39 +0200,5000.0,20480.0,4000.0,12943.0,1131.0,8233.0
2014-03-31 17:26:21 +0200,5000.0,20480.0,4000.0,12943.0,1144.0,6615.0
2014-03-31 17:28:01 +0200,5000.0,20480.0,4000.0,12943.0,1151.0,5795.8
2014-03-31 17:29:44 +0200,5000.0,20480.0,4000.0,12987.0,1132.0,4034.6
2014-03-31 17:31:26 +0200,5000.0,20480.0,4000.0,12987.0,1158.0,3010.6
2014-03-31 17:33:09 +0200,5000.0,20480.0,4000.0,12987.0,1219.0,512.0
2014-03-31 17:34:45 +0200,5000.0,20480.0,4000.0,12987.0,190.0,368.6
2014-03-31 17:36:25 +0200,5000.0,20480.0,4000.0,12987.0,190.0,204.8
2014-03-31 17:38:06 +0200,5000.0,20480.0,4000.0,12987.0,189.0,163.8
2014-03-31 17:39:47 +0200,5000.0,20480.0,4000.0,12766.0,192.0,81.9
2014-03-31 17:41:26 +0200,5000.0,20480.0,4000.0,12766.0,183.0,184.3
2014-03-31 17:43:08 +0200,5000.0,20480.0,4000.0,12766.0,181.0,143.4
2014-03-31 17:44:54 +0200,5000.0,20480.0,4000.0,12766.0,3450.0,3297.3
2014-03-31 17:46:35 +0200,5000.0,20480.0,4000.0,12766.0,94.0,3215.4
2014-03-31 17:48:18 +0200,5000.0,20480.0,4000.0,12766.0,214.0,3932.2
2014-03-31 17:49:59 +0200,5000.0,20480.0,4000.0,12766.0,85.0,2744.3
2014-03-31 17:51:41 +0200,5000.0,20480.0,4000.0,12766.0,93.0,1904.6
2014-03-31 17:53:21 +0200,5000.0,20480.0,4000.0,12766.0,81.0,1187.8
2014-03-31 17:55:02 +0200,5000.0,20480.0,4000.0,12766.0,89.0,942.1
2014-03-31 17:56:44 +0200,5000.0,20480.0,4000.0,12766.0,86.0,491.5
